日期,开盘价,最高价,最低价,收盘价,成交量(BTC),成交额(百万美元),价格变动,涨跌幅(%),价格振幅,振幅(%),实体大小,实体(%),趋势,多空比(LS),资金费率(FR),持仓量(OI-百万),清算量(美元)
2024-10-30,69910.05,73577.21,69729.92,72720.49,58541874401.85,4257194001.3,2812.74,4.02,3847.29,5.29,2810.45,4.02,上涨,2.187,0.01,1800.04,235700.0
2024-10-31,72715.37,72905.3,71411.74,72339.54,40646637831.37,2940359171.91,-380.95,-0.52,1493.56,2.06,-375.82,-0.52,下跌,2.235,0.01,1780.62,1594600.0
2024-11-01,72335.04,72662.31,69590.5,70215.19,40627912076.23,2852696388.3,-2124.36,-2.94,3071.81,4.37,-2119.86,-2.93,下跌,2.33,0.01,1803.31,1815900.0
2024-11-02,70216.9,71559.02,68779.7,69482.47,49989795365.09,3473414449.3,-732.72,-1.04,2779.32,4.0,-734.43,-1.05,下跌,2.448,0.01,1776.78,47900.0
2024-11-03,69486.02,69867.35,69033.72,69289.28,18184612091.32,1259998618.25,-193.19,-0.28,833.63,1.2,-196.75,-0.28,下跌,2.421,0.01,1773.06,4027900.0
2024-11-04,69296.38,69361.66,67482.53,68741.12,34868307655.18,2396886363.53,-548.16,-0.79,1879.13,2.73,-555.27,-0.8,下跌,2.493,0.01,1793.93,1952400.0
2024-11-05,68742.13,69433.18,66803.65,67811.51,41184819348.33,2792804753.74,-929.61,-1.35,2629.53,3.88,-930.63,-1.35,下跌,2.552,0.01,1822.19,236600.0
2024-11-06,67811.17,70522.79,67458.87,69359.57,46046889204.13,3193792258.5,1548.06,2.28,3063.92,4.42,1548.39,2.28,上涨,2.722,0.01,1786.91,2502100.0
2024-11-07,69358.5,76460.15,69322.03,75639.08,118592653963.0,8970238996.99,6279.51,9.05,7138.12,9.44,6280.58,9.06,上涨,2.229,0.01,1882.63,842700.0
2024-11-08,75637.08,76943.12,74480.42,75904.86,63467654989.4,4817503368.88,265.78,0.35,2462.7,3.24,267.77,0.35,上涨,2.274,0.01,1914.72,592200.0
2024-11-09,75902.83,77252.75,75648.74,76545.48,55176858002.62,4223538895.48,640.62,0.84,1604.01,2.1,642.64,0.85,上涨,2.17,0.01,1951.52,692500.0
2024-11-10,76556.19,76783.49,75773.79,76583.52,27677345636.67,2119628595.86,38.04,0.05,1009.7,1.32,27.33,0.04,上涨,2.111,0.01,1929.06,2367700.0
2024-11-11,76775.54,81474.42,76565.43,80474.19,82570594494.54,6644801346.64,3890.66,5.08,4908.99,6.1,3698.64,4.82,上涨,2.104,0.01,2021.23,1707100.0
2024-11-12,80471.41,89604.5,80283.25,88701.49,117966845037.02,10463834699.38,8227.3,10.22,9321.25,10.51,8230.07,10.23,上涨,2.232,0.02593,1884.3,7633700.0
2024-11-13,88705.56,89956.88,85155.11,87955.81,133673285374.5,11757342066.63,-745.68,-0.84,4801.77,5.46,-749.75,-0.85,下跌,2.071,0.01,1883.59,6959500.0
2024-11-14,87929.97,93434.36,86256.93,90584.17,123559027868.7,11192491574.46,2628.36,2.99,7177.42,7.92,2654.2,3.02,上涨,2.199,0.01,1953.7,3440900.0
2024-11-15,90574.88,91765.22,86682.82,87250.43,87616705247.88,7644595319.74,-3333.74,-3.68,5082.41,5.83,-3324.45,-3.67,下跌,2.229,0.01,1970.82,1613700.0
2024-11-16,87284.18,91868.74,87124.9,91066.01,78243109518.27,7125287555.59,3815.58,4.37,4743.84,5.21,3781.82,4.33,上涨,2.111,0.01,1958.42,194600.0
2024-11-17,91064.37,91763.95,90094.23,90558.48,44333192813.6,4014746343.54,-507.53,-0.56,1669.72,1.84,-505.89,-0.56,下跌,2.128,0.014277,1949.84,1498700.0
2024-11-18,90558.46,91433.04,88741.67,89845.85,46350159305.48,4164369516.47,-712.62,-0.79,2691.37,3.0,-712.61,-0.79,下跌,2.204,0.01346,1984.87,2034800.0
2024-11-19,89843.72,92596.79,89393.59,90542.64,75535775084.26,6839208792.44,696.79,0.78,3203.2,3.54,698.93,0.78,上涨,2.17,0.01758,1992.35,806200.0
2024-11-20,90536.81,94002.87,90426.99,92343.79,74521048294.81,6881556187.45,1801.15,1.99,3575.88,3.87,1806.98,2.0,上涨,2.09,0.01,1914.21,2987100.0
2024-11-21,92341.89,94902.02,91619.5,94339.5,71730956426.31,6767062207.06,1995.7,2.16,3282.53,3.48,1997.6,2.16,上涨,1.944,0.01,1926.5,2001600.0
2024-11-22,94334.64,99014.21,94132.6,98504.73,106024505581.86,10443915040.19,4165.23,4.42,4881.61,4.96,4170.08,4.42,上涨,1.962,0.01,2016.0,1796000.0
2024-11-23,98496.43,99655.5,97222.67,98997.66,78473580550.87,7768701009.62,492.93,0.5,2432.83,2.46,501.23,0.51,上涨,1.947,0.01,2061.8,5982100.0
2024-11-24,99006.74,99014.68,97232.89,97777.28,44414644676.69,4342743138.13,-1220.38,-1.23,1781.78,1.82,-1229.46,-1.24,下跌,2.003,0.018429,2074.46,2035100.0
2024-11-25,97778.1,98647.18,95788.08,98013.82,51712020622.89,5068492728.12,236.54,0.24,2859.1,2.92,235.72,0.24,上涨,2.018,0.037758,2077.02,10857300.0
2024-11-26,98033.44,98935.03,92642.91,93102.3,80909462490.0,7532856662.32,-4911.53,-5.01,6292.12,6.76,-4931.15,-5.03,下跌,2.204,0.0224,2199.15,5374600.0
2024-11-27,93087.28,94991.75,90770.82,91985.32,91656519855.42,8431054018.47,-1116.98,-1.2,4220.93,4.59,-1101.96,-1.18,下跌,2.329,0.014736,2136.45,2708900.0
2024-11-28,91978.14,97361.18,91778.66,95962.53,71133452438.22,6826145951.17,3977.21,4.32,5582.52,5.82,3984.39,4.33,上涨,2.283,0.01,2171.12,1812400.0
2024-11-29,95954.94,96650.2,94677.35,95652.47,52260008260.61,4998798619.34,-310.06,-0.32,1972.85,2.06,-302.48,-0.32,下跌,2.297,0.01,2107.35,1442800.0
2024-11-30,95653.95,98693.17,95407.89,97461.52,54968682476.36,5357331550.64,1809.06,1.89,3285.28,3.37,1807.57,1.89,上涨,2.251,0.01,2146.77,1265900.0
2024-12-01,97468.81,97499.34,96144.22,96449.06,31634227866.46,3051091409.09,-1012.47,-1.04,1355.12,1.41,-1019.76,-1.05,下跌,2.316,0.01,2165.95,1119300.0
2024-12-02,96461.34,97888.13,95770.18,97279.79,36590695296.24,3559535261.3,830.74,0.86,2117.94,2.18,818.46,0.85,上涨,2.239,0.018086,2164.55,6384600.0
2024-12-03,97276.01,98152.6,94482.86,95865.3,72680784305.11,6967565310.29,-1414.49,-1.45,3669.73,3.83,-1410.71,-1.45,下跌,2.321,0.01,2201.25,928100.0
2024-12-04,95854.6,96297.2,93629.56,96002.16,67067810961.23,6438654862.55,136.86,0.14,2667.64,2.78,147.56,0.15,上涨,2.349,0.027238,2180.26,774700.0
2024-12-05,95988.53,99207.33,94660.52,98768.53,77199817111.98,7624912263.69,2766.37,2.88,4546.8,4.6,2780.0,2.9,上涨,2.226,0.041965,2228.14,17642000.0
2024-12-06,98741.54,103900.47,91998.78,96593.57,149218945579.65,14413591004.23,-2174.96,-2.2,11901.69,12.32,-2147.97,-2.18,下跌,2.459,0.01,2347.94,905900.0
2024-12-07,97074.22,102039.88,96514.88,99920.71,94534772657.92,9445982050.85,3327.14,3.44,5525.01,5.53,2846.49,2.93,上涨,2.324,0.01,2276.85,151800.0
2024-12-08,99916.71,100563.38,99030.89,99923.34,44177510896.8,4414364292.34,2.62,0.0,1532.49,1.53,6.62,0.01,上涨,2.422,0.01,2309.83,2764100.0
2024-12-09,99921.92,101399.99,98771.51,101236.01,44125751925.28,4467115201.74,1312.68,1.31,2628.47,2.6,1314.1,1.32,上涨,2.402,0.01,2274.68,12573400.0
2024-12-10,101237.06,101272.5,94355.91,97432.72,110676473908.41,10783510032.4,-3803.29,-3.76,6916.59,7.1,-3804.34,-3.76,下跌,2.651,0.01,2279.36,3627400.0
2024-12-11,97441.23,98270.15,94321.26,96675.43,104823780633.61,10133884438.05,-757.29,-0.78,3948.89,4.08,-765.8,-0.79,下跌,2.591,0.01,2234.03,1082300.0
2024-12-12,96656.06,101913.36,95747.23,101173.03,85391409935.84,8639307905.05,4497.6,4.65,6166.13,6.09,4516.97,4.67,上涨,2.204,0.01,2237.54,4712700.0
2024-12-13,101167.81,102524.91,99339.95,100043.0,72073983532.97,7210497384.32,-1130.03,-1.12,3184.96,3.18,-1124.81,-1.11,下跌,2.194,0.01,2215.0,4230800.0
2024-12-14,100046.65,101888.81,99233.28,101459.25,56894751583.19,5772499074.98,1416.26,1.42,2655.53,2.62,1412.6,1.41,上涨,2.083,0.01,2179.59,718200.0
2024-12-15,101451.44,102618.88,100634.06,101372.97,40422968793.07,4097796244.26,-86.29,-0.09,1984.83,1.96,-78.47,-0.08,下跌,1.973,0.01,2174.09,1195600.0
2024-12-16,101373.53,105047.54,101227.03,104298.7,51145914137.43,5334452139.93,2925.73,2.89,3820.51,3.66,2925.16,2.89,上涨,1.93,0.01,2195.83,4263100.0
2024-12-17,104293.58,107780.58,103322.98,106029.72,91020417816.32,9650869468.69,1731.02,1.66,4457.6,4.2,1736.14,1.66,上涨,1.899,0.01,2233.21,5546200.0
2024-12-18,106030.69,108268.45,105291.74,106140.6,68589364867.85,7280116219.87,110.88,0.1,2976.71,2.8,109.91,0.1,上涨,1.934,0.01,2289.25,15555000.0
2024-12-19,106147.3,106470.61,100041.54,100041.54,93865656139.45,9390465047.01,-6099.06,-5.75,6429.06,6.43,-6105.75,-5.75,下跌,2.105,0.01,2311.83,17484300.0
2024-12-20,100070.69,102748.15,95587.68,97490.95,97221662391.74,9478232225.48,-2550.59,-2.55,7160.47,7.34,-2579.74,-2.58,下跌,2.373,0.01,2390.32,6969100.0
2024-12-21,97484.7,98098.91,92175.18,97755.93,105634083408.08,10326358080.2,264.98,0.27,5923.73,6.06,271.23,0.28,上涨,2.521,0.01,2299.99,1496200.0
2024-12-22,97756.19,99507.1,96426.52,97224.73,51765334293.97,5032870460.85,-531.2,-0.54,3080.58,3.17,-531.47,-0.54,下跌,2.54,0.01,2268.42,1344800.0
2024-12-23,97218.32,97360.26,94202.19,95104.93,43147981313.7,4103585931.08,-2119.79,-2.18,3158.08,3.32,-2113.38,-2.17,下跌,2.562,0.01,2281.91,5347700.0
2024-12-24,95099.39,96416.21,92403.13,94686.24,65239002918.62,6177235851.08,-418.69,-0.44,4013.08,4.24,-413.15,-0.43,下跌,2.778,0.01,2306.43,5497600.0
2024-12-25,94684.35,99404.06,93448.01,98676.1,47114953674.13,4649119757.6,3989.86,4.21,5956.05,6.04,3991.75,4.22,上涨,2.545,0.01,2303.2,2405800.0
2024-12-26,98675.91,99478.75,97593.47,99299.19,33700394629.11,3346421982.0,623.1,0.63,1885.28,1.9,623.28,0.63,上涨,2.408,0.01,2319.96,3181400.0
2024-12-27,99297.7,99884.57,95137.89,95795.52,47054980873.26,4507656201.24,-3503.68,-3.53,4746.69,4.96,-3502.18,-3.53,下跌,2.457,0.01,2289.58,3919000.0
2024-12-28,95704.97,97294.85,93310.74,94164.86,52419934565.08,4936115817.79,-1630.66,-1.7,3984.1,4.23,-1540.11,-1.61,下跌,2.712,0.01,2329.63,20400.0
2024-12-29,94160.19,95525.9,94014.29,95163.93,24107436184.88,2294158416.02,999.07,1.06,1511.61,1.59,1003.75,1.07,上涨,2.785,0.01,2336.49,983300.0
2024-12-30,95174.06,95174.88,92881.79,93530.23,29635885266.64,2771851118.95,-1633.7,-1.72,2293.09,2.45,-1643.83,-1.73,下跌,2.768,0.01,2303.02,2757500.0
2024-12-31,93527.2,94903.32,91317.14,92643.21,56188003691.42,5205437284.16,-887.01,-0.95,3586.19,3.87,-883.98,-0.95,下跌,2.843,0.01,2320.76,3578800.0
2025-01-01,92643.25,96090.6,91914.03,93429.2,43625106842.87,4075858954.89,785.99,0.85,4176.58,4.47,785.95,0.85,上涨,2.766,0.015627,2347.21,1880200.0
2025-01-02,93425.1,94929.86,92788.13,94419.76,24519888918.84,2315161965.78,990.55,1.06,2141.74,2.27,994.66,1.06,上涨,2.788,0.01,2335.07,4714200.0
2025-01-03,94416.29,97739.82,94201.57,96886.88,46009564411.19,4457723066.28,2467.12,2.61,3538.25,3.65,2470.59,2.62,上涨,2.613,0.01,2288.79,3959800.0
2025-01-04,96881.73,98956.92,96034.61,98107.43,35611391162.85,3493742021.62,1220.55,1.26,2922.3,2.98,1225.7,1.27,上涨,2.574,0.01,2271.83,561800.0
2025-01-05,98106.99,98734.43,97562.98,98236.23,22342608077.72,2194853565.63,128.8,0.13,1171.45,1.19,129.24,0.13,上涨,2.568,0.01,2305.14,585200.0
2025-01-06,98233.91,98813.31,97291.76,98314.96,20525254824.64,2017939595.65,78.73,0.08,1521.54,1.55,81.05,0.08,上涨,2.622,0.01,2292.43,2117400.0
2025-01-07,98314.96,102482.87,97926.15,102078.09,51823432704.9,5290036798.33,3763.13,3.83,4556.73,4.46,3763.13,3.83,上涨,2.318,0.01,2358.1,10640200.0
2025-01-08,102248.85,102712.49,96132.87,96922.71,58685738546.55,5687980541.27,-5155.38,-5.05,6579.61,6.79,-5326.15,-5.21,下跌,2.489,-0.013305,2372.36,9413800.0
2025-01-09,96924.16,97258.32,92525.84,95043.52,63875859171.19,6070986719.41,-1879.18,-1.94,4732.48,4.98,-1880.64,-1.94,下跌,2.711,-0.014048,2444.13,6293000.0
2025-01-10,95043.49,95349.72,91220.84,92484.04,62777261693.16,5805894591.4,-2559.49,-2.69,4128.88,4.46,-2559.45,-2.69,下跌,2.861,0.01,2423.73,1598600.0
2025-01-11,92494.49,95770.61,92250.09,94701.46,62058693683.57,5877048678.0,2217.42,2.4,3520.52,3.72,2206.96,2.39,上涨,2.758,0.01,2301.63,68200.0
2025-01-12,94700.84,94977.69,93840.04,94566.59,18860894100.35,1783610508.74,-134.86,-0.14,1137.64,1.2,-134.24,-0.14,下跌,2.742,0.01,2306.98,418000.0
2025-01-13,94565.73,95367.54,93712.51,94488.44,20885130964.79,1973403466.23,-78.15,-0.08,1655.02,1.75,-77.28,-0.08,下跌,2.846,0.01,2308.69,5519900.0
2025-01-14,94488.89,95837.0,89260.1,94516.53,72978998252.04,6897721358.51,28.08,0.03,6576.9,6.96,27.63,0.03,上涨,2.802,0.01,2318.73,367900.0
2025-01-15,94519.01,97352.66,94322.15,96534.04,53769675817.65,5190604262.79,2017.52,2.13,3030.51,3.14,2015.04,2.13,上涨,2.579,0.01,2282.65,59400.0
2025-01-16,96534.05,100697.23,96501.64,100504.49,57805923627.33,5809755072.07,3970.45,4.11,4195.59,4.17,3970.45,4.11,上涨,2.281,0.01,2323.02,5142900.0
2025-01-17,100505.3,100781.59,97364.44,99756.91,54103781804.71,5397226043.36,-747.58,-0.74,3417.15,3.43,-748.39,-0.74,下跌,2.291,0.01,2312.85,243300.0
2025-01-18,100025.77,105884.23,99948.91,104462.04,71888972662.9,7509668926.38,4705.13,4.72,5935.33,5.68,4436.28,4.44,上涨,2.148,0.01,2379.55,781100.0
2025-01-19,104124.95,104913.21,102226.62,104408.07,50445655725.64,5266933418.15,-53.98,-0.05,2686.59,2.57,283.11,0.27,上涨,2.144,0.01,2328.72,5089400.0
2025-01-20,104411.29,106299.8,99570.53,101089.61,76789928525.09,7762663657.64,-3318.46,-3.18,6729.27,6.66,-3321.68,-3.18,下跌,2.199,0.010908,2330.91,6381300.0
2025-01-21,101083.75,109114.88,99471.36,102016.66,126279678351.02,12882631299.26,927.06,0.92,9643.53,9.45,932.91,0.92,上涨,2.232,0.01,2296.08,1463300.0
2025-01-22,102052.58,107180.92,100103.96,106146.26,88733878242.01,9418769577.48,4129.6,4.05,7076.97,6.67,4093.69,4.01,上涨,2.097,0.01,2317.46,683300.0
2025-01-23,106136.38,106294.34,103360.27,103653.07,53878181052.37,5584638831.27,-2493.19,-2.35,2934.07,2.83,-2483.31,-2.34,下跌,2.26,0.001996,2350.3,3464900.0
2025-01-24,103657.67,106820.33,101257.8,103960.17,104104515428.06,10822723292.11,307.1,0.3,5562.53,5.35,302.5,0.29,上涨,2.328,0.01,2350.64,1007400.0
2025-01-25,103965.67,107098.55,102772.12,104819.48,52388229265.3,5491307184.7,859.31,0.83,4326.42,4.13,853.81,0.82,上涨,2.091,0.00916,2277.09,34900.0
2025-01-26,104824.03,105243.79,104120.38,104714.65,23888996501.99,2501527796.86,-104.84,-0.1,1123.41,1.07,-109.39,-0.1,下跌,2.2,0.01,2272.06,1259400.0
2025-01-27,104713.21,105438.64,102507.71,102682.5,22543395879.45,2314812180.51,-2032.15,-1.94,2930.93,2.85,-2030.72,-1.94,下跌,2.276,0.009181,2270.71,8272900.0
2025-01-28,102680.3,103214.11,97795.94,102087.69,89006608427.88,9086479167.96,-594.81,-0.58,5418.17,5.31,-592.61,-0.58,下跌,2.522,0.01,2354.85,16372300.0
2025-01-29,102095.42,103730.82,100238.19,101332.48,47180685494.0,4780935690.9,-755.22,-0.74,3492.63,3.45,-762.94,-0.75,下跌,2.412,0.004676,2335.25,334800.0
2025-01-30,101317.53,104750.81,101283.82,103703.21,47432049817.95,4918855879.56,2370.73,2.34,3466.98,3.34,2385.68,2.35,上涨,2.306,0.01,2296.66,1049400.0
2025-01-31,103709.34,106418.77,103321.65,104735.3,41915744521.36,4390058196.17,1032.09,1.0,3097.12,2.96,1025.96,0.99,上涨,2.17,0.01,2336.07,5655900.0
2025-02-01,104737.56,106026.35,101543.88,102405.03,45732764359.6,4683264972.89,-2330.28,-2.22,4482.47,4.38,-2332.54,-2.23,下跌,2.487,0.007749,2386.39,3227800.0
2025-02-02,102402.8,102755.73,100297.71,100655.91,27757944848.3,2794001077.72,-1749.12,-1.71,2458.02,2.44,-1746.89,-1.71,下跌,2.49,-0.015958,2395.16,12681400.0
2025-02-03,100661.54,101430.67,96216.08,97688.98,63091816853.4,6163375190.9,-2966.93,-2.95,5214.59,5.34,-2972.56,-2.95,下跌,2.842,-0.003431,2412.7,20472100.0
2025-02-04,97681.1,102514.17,91242.89,101405.42,115400897748.03,11702276858.3,3716.44,3.8,11271.28,11.12,3724.32,3.81,上涨,2.766,0.007899,2310.72,2221600.0
2025-02-05,101398.72,101745.61,96208.11,97871.82,73002130210.71,7144851189.47,-3533.61,-3.48,5537.51,5.66,-3526.9,-3.48,下跌,2.711,0.01,2290.38,1756200.0
2025-02-06,97878.01,99113.21,96174.83,96615.44,49125911241.12,4746321753.0,-1256.37,-1.28,2938.38,3.04,-1262.57,-1.29,下跌,2.794,0.005307,2268.16,1745000.0
2025-02-07,96610.64,99168.61,95707.35,96593.3,45302471947.11,4375915278.41,-22.14,-0.02,3461.26,3.58,-17.34,-0.02,下跌,2.866,-0.00245,2284.67,2995000.0
2025-02-08,96581.32,100154.14,95653.89,96529.08,55741290456.48,5380655624.83,-64.22,-0.07,4500.26,4.66,-52.23,-0.05,下跌,2.89,0.00255,2256.99,26700.0
2025-02-09,96533.26,96877.81,95702.49,96482.45,22447526395.12,2165792340.22,-46.63,-0.05,1175.31,1.22,-50.81,-0.05,下跌,2.926,0.007477,2225.71,490800.0
2025-02-10,96481.32,97325.28,94745.26,96500.09,27732901800.43,2676227652.55,17.64,0.02,2580.02,2.67,18.78,0.02,上涨,2.922,-0.000817,2252.71,94400.0
2025-02-11,96499.46,98333.22,95320.84,97437.56,40078962390.78,3905196192.96,937.46,0.97,3012.38,3.09,938.1,0.97,上涨,2.792,-8.6e-05,2206.46,1884500.0
2025-02-12,97438.13,98492.9,94875.04,95747.43,37488783271.89,3589454694.46,-1690.13,-1.73,3617.86,3.78,-1690.7,-1.74,下跌,2.878,0.00286,2289.78,3170800.0
2025-02-13,95745.69,98151.03,94101.2,97885.86,49340445529.78,4829732094.21,2138.43,2.23,4049.82,4.14,2140.17,2.24,上涨,2.593,0.01,2190.31,407900.0
2025-02-14,97888.75,98111.09,95269.71,96623.87,37147280859.99,3589313999.84,-1261.99,-1.29,2841.38,2.94,-1264.88,-1.29,下跌,2.815,0.004457,2218.0,645300.0
2025-02-15,96623.37,98819.47,96342.81,97508.97,32697987276.92,3188347057.28,885.1,0.92,2476.66,2.54,885.6,0.92,上涨,2.618,0.01,2093.34,900.0
2025-02-16,97508.38,97975.04,97240.2,97580.35,17047266288.41,1663478200.43,71.38,0.07,734.84,0.75,71.97,0.07,上涨,2.63,0.003731,2098.57,253800.0
2025-02-17,97580.49,97725.6,96060.98,96175.03,16536755396.23,1590422980.07,-1405.32,-1.44,1664.62,1.73,-1405.46,-1.44,下跌,2.647,0.01,2105.11,817000.0
2025-02-18,96179.0,97032.24,95243.54,95773.38,27336550689.63,2618113971.53,-401.65,-0.42,1788.7,1.87,-405.62,-0.42,下跌,2.811,0.01,2225.9,1395500.0
2025-02-19,95773.82,96695.38,93388.83,95539.54,37325720482.36,3566082299.54,-233.84,-0.24,3306.55,3.46,-234.27,-0.24,下跌,2.86,-0.006347,2283.83,26600.0
2025-02-20,95532.53,96855.6,95011.97,96635.61,28990872861.84,2801550776.57,1096.07,1.15,1843.63,1.91,1103.08,1.15,上涨,2.766,-0.000483,2197.09,55700.0
2025-02-21,96632.68,98767.19,96442.67,98333.94,31668022770.75,3114041382.32,1698.32,1.76,2324.52,2.36,1701.26,1.76,上涨,2.439,0.000939,2151.68,4053300.0
2025-02-22,98340.67,99497.97,94852.96,96125.54,49608706469.55,4768663899.25,-2208.39,-2.25,4645.01,4.83,-2215.13,-2.25,下跌,2.716,0.005847,2165.37,600.0
2025-02-23,96134.2,96950.16,95765.34,96577.76,18353824476.55,1772571283.77,452.22,0.47,1184.82,1.23,443.56,0.46,上涨,2.654,0.01,2145.03,45200.0
2025-02-24,96577.8,96671.87,95270.45,96273.92,16999478976.16,1636606474.68,-303.84,-0.31,1401.42,1.46,-303.88,-0.31,下跌,2.736,0.01,2156.67,15313300.0
2025-02-25,96277.96,96503.45,91371.74,91418.17,44046480529.18,4026648806.46,-4855.75,-5.04,5131.71,5.61,-4859.79,-5.05,下跌,2.897,0.01,2356.95,21473400.0
2025-02-26,91437.11,92511.08,86008.23,88736.17,92139104127.7,8176071524.62,-2682.0,-2.93,6502.84,7.33,-2700.94,-2.95,下跌,3.16,0.01,2310.5,10429400.0
2025-02-27,88638.89,89286.25,82131.9,84347.02,64597492134.27,5448605943.04,-4389.15,-4.95,7154.35,8.48,-4291.87,-4.84,下跌,2.968,0.01,2287.16,3054500.0
2025-02-28,84076.86,87000.78,83144.96,84704.22,52659591953.61,4460489903.25,357.2,0.42,3855.82,4.55,627.36,0.75,上涨,3.039,0.01,2324.63,7359300.0
2025-03-01,84705.63,85036.32,78248.92,84373.01,83610570575.92,7054475534.86,-331.21,-0.39,6787.41,8.04,-332.62,-0.39,下跌,2.779,-0.001436,2159.86,148900.0
2025-03-02,84373.86,86522.3,83794.23,86031.91,29190628396.31,2511325585.03,1658.9,1.97,2728.07,3.17,1658.05,1.97,上涨,2.794,-0.009118,2155.27,1604700.0
2025-03-03,86036.26,95043.44,85040.21,94248.35,58398341092.43,5503947321.37,8216.44,9.55,10003.22,10.61,8212.09,9.54,上涨,2.588,0.01,2025.1,8774000.0
2025-03-04,94248.42,94429.75,85081.3,86065.67,70072228536.46,6030813180.29,-8182.68,-8.68,9348.44,10.86,-8182.75,-8.68,下跌,2.873,0.004347,2013.54,2951800.0
2025-03-05,86064.07,88911.27,81529.24,87222.19,68095241474.12,5939416240.22,1156.52,1.34,7382.03,8.46,1158.13,1.35,上涨,2.804,0.004024,1966.17,1140700.0
2025-03-06,87222.95,90998.24,86379.77,90623.56,50498988027.45,4576398164.5,3401.37,3.9,4618.47,5.1,3400.61,3.9,上涨,2.489,0.002068,1987.89,595400.0
2025-03-07,90622.36,92804.94,87852.14,89961.73,47749810486.3,4295655426.91,-661.83,-0.73,4952.8,5.51,-660.63,-0.73,下跌,2.517,0.000695,1947.17,6004100.0
2025-03-08,89963.28,91191.05,84717.68,86742.68,65945677657.29,5720304525.86,-3219.05,-3.58,6473.37,7.46,-3220.61,-3.58,下跌,2.731,0.004384,1935.0,368200.0
2025-03-09,86742.65,86847.27,85247.48,86154.59,18206118081.06,1568540697.21,-588.08,-0.68,1599.78,1.86,-588.06,-0.68,下跌,2.951,-0.002277,1945.42,4849800.0
2025-03-10,86154.31,86471.13,80052.49,80601.04,30899345977.33,2490519461.61,-5553.55,-6.45,6418.64,7.96,-5553.26,-6.45,下跌,3.057,0.008235,2025.31,7626000.0
2025-03-11,80597.15,83955.93,77420.59,78532.0,54061099421.87,4245526357.57,-2069.04,-2.57,6535.33,8.32,-2065.15,-2.56,下跌,3.177,0.01,2046.18,1205700.0
2025-03-12,78523.87,83577.76,76624.25,82862.21,54702837195.93,4532797883.82,4330.21,5.51,6953.5,8.39,4338.34,5.52,上涨,2.929,0.003393,1981.46,851500.0
2025-03-13,82857.38,84358.58,80635.25,83722.36,40353484453.92,3378489031.47,860.15,1.04,3723.33,4.45,864.98,1.04,上涨,2.982,0.002654,2053.75,1638000.0
2025-03-14,83724.92,84301.69,79931.85,81066.7,31412940153.29,2546543438.53,-2655.66,-3.17,4369.84,5.39,-2658.22,-3.17,下跌,3.144,0.004305,2035.4,540000.0
2025-03-15,81066.99,85263.29,80797.56,83969.1,29588112413.91,2484487161.78,2902.4,3.58,4465.73,5.32,2902.11,3.58,上涨,2.666,0.009696,2031.4,158100.0
2025-03-16,83968.41,84672.67,83639.59,84343.11,13650491277.15,1151324866.3,374.01,0.45,1033.08,1.22,374.7,0.45,上涨,2.724,0.00116,1992.86,1251200.0
2025-03-17,84333.32,85051.6,82017.9,82579.69,21330270173.57,1761447117.58,-1763.42,-2.09,3033.69,3.67,-1753.63,-2.08,下跌,2.745,0.01,1958.93,380600.0
2025-03-18,82576.33,84725.33,82492.15,84075.69,25092785558.06,2109693227.12,1496.0,1.81,2233.17,2.66,1499.35,1.82,上涨,2.587,0.001135,1930.73,2118900.0
2025-03-19,84075.72,84075.72,81179.99,82718.5,24095774593.8,1993166386.58,-1357.19,-1.61,2895.73,3.5,-1357.21,-1.61,下跌,2.951,0.006518,1863.14,1192400.0
2025-03-20,82718.8,87021.19,82569.73,86854.23,34931960257.28,3033988369.43,4135.72,5.0,4451.46,5.13,4135.42,5.0,上涨,2.473,0.01,1824.13,3771300.0
2025-03-21,86872.95,87443.27,83647.19,84167.19,29028988960.57,2443288528.18,-2687.03,-3.09,3796.07,4.51,-2705.76,-3.11,下跌,2.711,0.002404,1785.56,1405000.0
2025-03-22,84164.54,84782.27,83171.07,84043.25,19030452299.43,1599380968.53,-123.95,-0.15,1611.2,1.92,-121.3,-0.14,下跌,2.685,-0.010634,1806.94,82200.0
2025-03-23,84046.26,84513.87,83674.78,83832.49,9863214090.93,826857772.5,-210.76,-0.25,839.09,1.0,-213.77,-0.25,下跌,2.679,-0.003039,1779.37,31200.0
2025-03-24,83831.9,86094.78,83794.91,86054.37,12594615536.53,1083821728.85,2221.88,2.65,2299.87,2.67,2222.47,2.65,上涨,2.723,-0.014557,1735.46,819300.0
2025-03-25,86070.93,88758.73,85541.2,87498.91,34582604932.53,3025940319.91,1444.54,1.68,3217.53,3.68,1427.98,1.66,上涨,2.293,-0.009804,1800.74,397700.0
2025-03-26,87512.82,88542.39,86346.08,87471.7,30005840048.56,2624661930.43,-27.21,-0.03,2196.32,2.51,-41.12,-0.05,下跌,2.382,-0.003745,1791.35,246200.0
2025-03-27,87460.24,88292.16,85861.46,86900.89,26704046037.95,2320605248.29,-570.82,-0.65,2430.7,2.8,-559.35,-0.64,下跌,2.471,0.008865,1714.74,230400.0
2025-03-28,86896.25,87786.72,85837.93,87177.1,24413471940.5,2128295736.11,276.22,0.32,1948.79,2.24,280.85,0.32,上涨,2.465,0.01,1719.3,984200.0
